timestep_index,time_fs,state_54_eV,state_55_eV,state_56_eV,state_57_eV,state_58_eV,state_59_eV,state_60_eV,state_61_eV,state_62_eV
23116,83.87602095,-6.660189505791321,-6.195733260448827,-5.859935381496776,-5.706570039447718,-2.3603770881037605,-2.1173132080372294,-1.3173540196986464,-0.9816230371026169,-0.5789093317702257
23121,83.89416258,-6.661218449298196,-6.196467036789313,-5.860413795345493,-5.706386166995465,-2.3612029091226527,-2.1182416269289175,-1.317557775192208,-0.9780373407041176,-0.5784470779764562
23126,83.91230421,-6.662254783144499,-6.1971970415514255,-5.860894485050768,-5.7062021542347585,-2.3620337823362,-2.1191721467936913,-1.317766055752384,-0.9745038250113767,-0.57799011635416
23131,83.93044585,-6.663298535762655,-6.19792320733992,-5.861377418419777,-5.706018062223395,-2.362869580017565,-2.120104634186507,-1.317978743674926,-0.9710230414491148,-0.5775385293999031
23136,83.94858748,-6.664349749232655,-6.1986454745133,-5.861862561611864,-5.70583394252749,-2.3637101397137132,-2.1210389369276665,-1.3181957182202186,-0.9675955509646068,-0.5770924219397723
23141,83.96672911,-6.665408462436696,-6.199363745756201,-5.862349880665951,-5.705649844330962,-2.3645552736956774,-2.121974869317475,-1.3184168779559065,-0.964221296209667,-0.5766518720242799
23146,83.98487074,-6.666474689014116,-6.200077797848691,-5.862839343602773,-5.705465815051142,-2.365404783565667,-2.122912253406849,-1.3186421127407548,-0.9609019441544405,-0.5762169677789098
23151,84.00301237,-6.667548385516532,-6.200787343606769,-5.863330918643211,-5.7052818897552005,-2.3662584642686983,-2.12385087454602,-1.3188713274528643,-0.9576375375955654,-0.5757877273168138
23156,84.021154,-6.668629468947854,-6.201492018183317,-5.8638245805363844,-5.705098100710168,-2.3671161334307986,-2.1247905090533803,-1.319104439334603,-0.9544277066878902,-0.5753641459467013
23161,84.03929564,-6.669717860008605,-6.202191609275667,-5.864320340576505,-5.704914515681796,-2.3679776709787084,-2.125730998182556,-1.3193414497048581,-0.9512747981341854,-0.5749462427318558
23166,84.05743727,-6.670813416192872,-6.20288604037284,-5.8648181553946745,-5.704731150506256,-2.3688429447246393,-2.126672145550778,-1.3195823215573463,-0.9481782922035984,-0.574533948605756
23171,84.0755789,-6.6719160006064815,-6.203575464069439,-5.865317986265366,-5.7045480492043845,-2.369711862628933,-2.127613823603563,-1.3198270487809847,-0.9451386098878205,-0.5741272223505239
23176,84.09372053,-6.673025481685406,-6.2042601830682145,-5.865819775982539,-5.704365255236156,-2.3705843485371187,-2.1285559452984173,-1.3200756451239453,-0.9421557551911548,-0.573726021763449
23181,84.11186216,-6.674141746779762,-6.20494054157002,-5.866323447916868,-5.70418286298252,-2.371460290275531,-2.1294984802578294,-1.3203281085314675,-0.9392297504854508,-0.5733303220950775
23186,84.1300038,-6.67526468251939,-6.205616820292122,-5.866828871213542,-5.704000989549081,-2.3723395371538074,-2.1304414517594914,-1.3205844248666303,-0.9363605119314488,-0.5729401070666703
23191,84.14814543,-6.676394214223911,-6.206289153168476,-5.8673358576670145,-5.7038198041565105,-2.373221876297037,-2.1313849251448933,-1.3208445618521765,-0.9335479649290911,-0.5725553723375861
23196,84.16628706,-6.677530286739654,-6.206957519192986,-5.86784417078403,-5.703639499203439,-2.3741070665761446,-2.1323289843443196,-1.3211085069650748,-0.9307920626972599,-0.5721761178628012
23201,84.18442869,-6.678672885869779,-6.207621768480052,-5.868353552383278,-5.703460242459713,-2.3749948976678827,-2.133273739190574,-1.321376196999607,-0.92809295498496,-0.5718023308903558
23206,84.20257032,-6.6798220108163076,-6.20828166134697,-5.868863748712498,-5.70328215536337,-2.3758851841829767,-2.1342192866319167,-1.3216475967546708,-0.9254509148347242,-0.5714340005489832
23211,84.22071196,-6.680977684403266,-6.208936930504913,-5.869374526426511,-5.703105317165281,-2.3767778017115613,-2.1351657339160597,-1.32192264264575,-0.9228659900092157,-0.5710711090633694
23216,84.23885359,-6.682139914415523,-6.209587295192045,-5.869885685234026,-5.702929766125656,-2.3776726671845108,-2.136113191705626,-1.3222012492482216,-0.9203385710576218,-0.5707136507929428
23221,84.25699522,-6.6833086777626525,-6.210232499349058,-5.870397053132492,-5.702755512555917,-2.378569717794545,-2.1370617636691516,-1.3224832836024036,-0.9178688993993046,-0.5703616375991271
23226,84.27513685,-6.684483917213883,-6.210872305991267,-5.870908470681029,-5.702582561464538,-2.379468877659667,-2.1380115568926628,-1.3227685886555987,-0.9154569239951983,-0.5700151025119239
23231,84.29327848,-6.685665550102653,-6.211506447624908,-5.8714197823296965,-5.702410909940072,-2.3803700895550985,-2.138962712570079,-1.3230569917560873,-0.9131025870294474,-0.5696740516171865
23236,84.31142012,-6.686853509682428,-6.212134668819245,-5.871930832179302,-5.702240549187649,-2.3812733200409473,-2.139915362089031,-1.323348319542433,-0.9108056616005344,-0.569338511378381
23241,84.32956175,-6.6880477698201934,-6.21275675231225,-5.872441500731256,-5.702071486413467,-2.382178587162906,-2.1408696603613895,-1.323642462662753,-0.9085657567814723,-0.5690084539937467
23246,84.34770338,-6.689248297997792,-6.213372537537076,-5.872951612109374,-5.7019037109677715,-2.3830858895416966,-2.1418257014786675,-1.3239392924552063,-0.9063823425931916,-0.5686837240332449
23251,84.36584501,-6.6904551335808495,-6.213982048690168,-5.873461048364704,-5.701737275776375,-2.383995247613281,-2.1427836235357556,-1.3242387133354268,-0.9042550199466007,-0.5683641400707847
23256,84.38398664,-6.691668320685813,-6.2145853937859945,-5.873969642368026,-5.701572231925938,-2.3849066328448973,-2.1437435472000637,-1.3245406017902746,-0.9021832856153394,-0.5680494407575796
23261,84.40212827,-6.69288788594818,-6.215182698545347,-5.8744772058156,-5.701408604864053,-2.3858199857713864,-2.1447056122773773,-1.3248448172241722,-0.9001668835921903,-0.5677393390863904
23266,84.42026991,-6.694113835999702,-6.215774024722605,-5.874983514978596,-5.7012463825467075,-2.3867352340763257,-2.1456699790964877,-1.3251511669524707,-0.8982055744310447,-0.5674335491596278
23271,84.43841154,-6.695346135290264,-6.216359327726281,-5.875488342334165,-5.70108551583968,-2.3876523220473165,-2.146636810436633,-1.3254594680814,-0.8962993083703229,-0.5671317809051047
23276,84.45655317,-6.696584719434481,-6.21693850903524,-5.8759914984821,-5.700925913132227,-2.3885712390852145,-2.1476062582354447,-1.3257695716776092,-0.894447946396003,-0.5668337902754361
23281,84.4746948,-6.697829517205981,-6.217511528152328,-5.87649284417,-5.7007674763262,-2.38949203521684,-2.148578463328081,-1.3260813684894854,-0.8926514365406202,-0.566539374161282
23286,84.49283643,-6.6990804604956775,-6.218078465168859,-5.876992305062848,-5.70061013012159,-2.390414804284252,-2.149553556971678,-1.3263948054642443,-0.8909096822692614,-0.5662483829894011
23291,84.51097807,-6.700337507380154,-6.218639530616823,-5.87748984303604,-5.700453831202508,-2.3913396427082145,-2.1505316446469256,-1.3267098351339046,-0.8892222690940611,-0.565960733216909
23296,84.5291197,-6.701600650366365,-6.219195005383454,-5.877985446755326,-5.7002985770051415,-2.3922666446403693,-2.1515128266993746,-1.3270264056833077,-0.887588808440852,-0.5656764021965145
23301,84.54726133,-6.70286988283165,-6.219745121496396,-5.878479093996592,-5.700144408991746,-2.3931958323938445,-2.15249715647575,-1.3273444599897066,-0.8860087642865582,-0.5653954095545215
23306,84.56540296,-6.704145202876233,-6.220289994616751,-5.878970738899356,-5.6999914110463985,-2.3941271395033286,-2.1534846377261165,-1.3276639201876355,-0.8844814668822912,-0.5651177879789088
23311,84.58354459,-6.705426606491626,-6.220829602798994,-5.879460298276846,-5.699839683416428,-2.3950604145986123,-2.154475241091868,-1.3279846953976977,-0.8830056469206057,-0.5648436056328588
23316,84.60168623,-6.706714070558517,-6.2213638534520594,-5.879947665246433,-5.699689321388185,-2.3959954295644743,-2.1554688637220454,-1.3283066946957742,-0.8815817508305053,-0.5645729092272901
23321,84.61982786,-6.7080075535173895,-6.2218926134642505,-5.880432723866148,-5.699540399806643,-2.3969319142428755,-2.156465378164265,-1.3286298269347936,-0.8802084880585193,-0.5643057508681274
23326,84.63796949,-6.709306956315168,-6.222415692628366,-5.880915389579294,-5.699392943633243,-2.397869600074636,-2.1574645929884073,-1.3289540384134326,-0.8788853556827847,-0.5640421688236406
23331,84.65611112,-6.710612125683753,-6.222932938967275,-5.88139560313438,-5.6992469217314685,-2.398808246304665,-2.1584662866977697,-1.3292793061610577,-0.877611526018753,-0.5637821379513327
23336,84.67425275,-6.7119228762779946,-6.223444202914444,-5.881873368134746,-5.699102266759737,-2.3997476699906772,-2.1594702127527334,-1.3296056337238193,-0.8763865358204636,-0.5635256881833617
23341,84.69239439,-6.713238980920851,-6.223949324514252,-5.882348722401822,-5.6989588811616905,-2.400687744423806,-2.1604761305895437,-1.3299330676001377,-0.8752099127755166,-0.5632728088654423
23346,84.71053602,-6.714560218062908,-6.2244481285900966,-5.882821718756798,-5.6988166672730065,-2.401628386655718,-2.1614838303723833,-1.3302616357287194,-0.8740806222310391,-0.5630235284535415
23351,84.72867765,-6.715886379074773,-6.224940430210031,-5.8832923797296015,-5.698675541825337,-2.4025695135714895,-2.162493144936697,-1.3305913385267887,-0.8729989375939314,-0.5627778986332017
23356,84.74681928,-6.717217270559315,-6.2254260390504195,-5.88376069565045,-5.698535431610345,-2.4035110403197457,-2.163503937499429,-1.330922144965453,-0.8719639158347786,-0.5625359652798702
23361,84.76496091,-6.718552747983181,-6.225904786330047,-5.884226612466628,-5.698396302113649,-2.404452853293673,-2.1645161030442286,-1.3312539872470739,-0.8709749416729881,-0.5622977686748273
23366,84.78310254,-6.71989271636685,-6.226376534292072,-5.884690055393051,-5.698258135306745,-2.4053948170401642,-2.165529536472779,-1.3315867653026927,-0.8700314421090639,-0.5620633309047766
23371,84.80124418,-6.721237124475031,-6.226841192200384,-5.885150966213425,-5.698120952055404,-2.406336789546313,-2.1665441409041595,-1.331920406112124,-0.8691327797742987,-0.5618326539497174
23376,84.81938581,-6.722585944852768,-6.227298715584907,-5.88560931991229,-5.697984782792353,-2.4072786258377543,-2.167559798558727,-1.3322548767137932,-0.8682782879068567,-0.5616057138345517
23381,84.83752744,-6.723939112694536,-6.227749073105475,-5.8860650845561455,-5.697849655397463,-2.408220153499071,-2.1685763703806606,-1.3325901771650166,-0.8674672234396167,-0.5613824599426821
23386,84.85566907,-6.7252966195228145,-6.228192341445707,-5.8865182903541475,-5.697715651004635,-2.409161253949853,-2.1695937724926946,-1.3329263568527396,-0.8666991509740533,-0.5611628787135943
23391,84.8738107,-6.72665839321513,-6.228628562137751,-5.886968914097547,-5.697582775681591,-2.410101768288253,-2.170611867482464,-1.3332633949345583,-0.865973261417093,-0.5609468960982446
23396,84.89195234,-6.728024401817527,-6.22905781908344,-5.887416949504556,-5.697451033624289,-2.4110415787336374,-2.1716305429326996,-1.333601267680365,-0.8652886915630972,-0.5607344600738569
23401,84.91009397,-6.72939462828141,-6.229480214527147,-5.887862379457864,-5.6973204008128215,-2.4119805969894674,-2.1726496940661253,-1.3339398996514942,-0.8646449875888271,-0.5605254916152843
23406,84.9282356,-6.730769065327523,-6.229895861808048,-5.888305155450775,-5.697190832791875,-2.4129187567020876,-2.17366927026007,-1.3342791882401608,-0.8640413002517846,-0.5603198890157396
23411,84.94637723,-6.732147698386058,-6.230304874879399,-5.8887452074576725,-5.6970622550766175,-2.413856032176568,-2.1746892480602074,-1.3346190056734089,-0.8634769364548261,-0.5601175427593597
23416,84.96451886,-6.7335304946627925,-6.230707376827234,-5.889182465652988,-5.69693456674488,-2.414792412784866,-2.175709640064024,-1.3349591825920175,-0.8629510113196323,-0.5599183174971878
23421,84.9826605,-6.734917394573294,-6.231103479641596,-5.8896168419345605,-5.696807659614698,-2.4157278951727696,-2.1767304807458854,-1.3352995092269782,-0.8624631791240118,-0.5597220705667826
23426,85.00080213,-6.7363083235745345,-6.231493305934494,-5.890048249499068,-5.696681412658683,-2.416662482679081,-2.177751806488096,-1.3356397932883146,-0.8620126276015841,-0.5595286542683774
23431,85.01894376,-6.737703207507763,-6.231876955278157,-5.890476587800304,-5.69655570218297,-2.4175961782656397,-2.178773650812079,-1.3359798458841312,-0.8615985802637124,-0.5593379476444166
23436,85.03708539,-6.739101972364607,-6.232254467837053,-5.8909017278000455,-5.696430424547669,-2.4185289663451623,-2.1797960521505604,-1.3363195117961373,-0.8612203997863281,-0.5591498327000622
23441,85.05522702,-6.74050451813177,-6.232625805261505,-5.891323516994176,-5.696305495177241,-2.419460798783286,-2.1808190344102765,-1.3366586684011799,-0.8608773822953479,-0.5589641928214951
23446,85.07336866,-6.7419107188147915,-6.232990875299885,-5.891741772518791,-5.696180837494772,-2.4203915906450573,-2.1818426107908278,-1.3369972109568933,-0.8605688237050674,-0.558780894465436
23451,85.09151029,-6.743320420563856,-6.2333495132682355,-5.892156303096903,-5.696056396417012,-2.4213212367433967,-2.1828667895467295,-1.3373350270301356,-0.8602939306639152,-0.5585997731390019
23456,85.10965192,-6.744733446051505,-6.233701515179588,-5.892566895219667,-5.695932116964974,-2.422249617209426,-2.1838916013463385,-1.3376719933881047,-0.8600519542117856,-0.5584206379576037
23461,85.12779355,-6.746149599444371,-6.234046651079751,-5.8929733146759125,-5.695807954188757,-2.4231766323386785,-2.1849171314915523,-1.3380079798051914,-0.8598421471034935,-0.5582432552277051
23466,85.14593518,-6.747568676669745,-6.234384693778084,-5.893375317884888,-5.6956838470671665,-2.4241021981720774,-2.185943503621862,-1.3383428392808645,-0.8596640960728131,-0.5580673521386861
23471,85.16407681,-6.7489904837349295,-6.234715464382972,-5.893772651510945,-5.695559733294451,-2.4250262413682786,-2.186970852634006,-1.3386764230813506,-0.8595163104993564,-0.5578926161281448
23476,85.18221845,-6.750414853575953,-6.235038883692403,-5.894165066180618,-5.695435546461399,-2.425948708876119,-2.187999308694955,-1.3390085830010248,-0.8593984364683501,-0.5577187606432502
23481,85.20036008,-6.751841662077298,-6.235354969084966,-5.8945523499137344,-5.695311201207765,-2.426869594746939,-2.1890289709982187,-1.3393391631008473,-0.8593097389246882,-0.5575455263976218
23486,85.21850171,-6.7532708386678255,-6.235663850101873,-5.894934318426309,-5.695186620646083,-2.427788910943909,-2.190059908211634,-1.3396680188222143,-0.8592494998542454,-0.557372698532244
23491,85.23664334,-6.754702360645053,-6.235965729378895,-5.895310832577018,-5.695061742059287,-2.4287066875877126,-2.191092159857293,-1.3399949868180558,-0.8592170025901378,-0.5572001579009545
23496,85.25478497,-6.7561362298577885,-6.236260814989199,-5.895681791544454,-5.694936534452162,-2.4296229536510996,-2.192125771664099,-1.3403199032302575,-0.8592114756531001,-0.5570278379365653
23501,85.27292661,-6.757572460925545,-6.2365492952493415,-5.896047096847952,-5.694811027557443,-2.430537671750383,-2.1931608103631146,-1.3406426068999713,-0.8592322476566252,-0.556855751064257
23506,85.29106824,-6.759011029319496,-6.2368313013651795,-5.896406647153014,-5.694685312165503,-2.4314507034426067,-2.1941973323464663,-1.3409629693742287,-0.8592786020126313,-0.5566839503834272
23511,85.30920987,-6.760451880052805,-6.237106886349165,-5.896760312975555,-5.694559523011213,-2.432361790312647,-2.1952353718633173,-1.3412809197176316,-0.8593499399602622,-0.5565124892595416
23516,85.3273515,-6.76189493320159,-6.2373760358188495,-5.897107942719765,-5.694433806022866,-2.4332705847179708,-2.1962749331429055,-1.3415963976438456,-0.8594457218760913,-0.5563414121254757
23521,85.34549313,-6.763340087128496,-6.23763872340107,-5.897449369062991,-5.69430827907251,-2.43417668510347,-2.1973159662784396,-1.3419093555721067,-0.8595654925921207,-0.5561707387304634
23526,85.36363477,-6.764787235625703,-6.23789490288162,-5.897784437283713,-5.694183032067712,-2.435079682090548,-2.1983583850172415,-1.342219704827615,-0.8597088194099627,-0.556000449039808
23531,85.3817764,-6.766236260472569,-6.2381445343463575,-5.898113015516073,-5.69405811802344,-2.435979182654888,-2.199402066942121,-1.342527329467806,-0.8598751591216499,-0.5558304980101969
23536,85.39991803,-6.767687041029375,-6.238387612768037,-5.898435005380798,-5.693933566334082,-2.4368748259130655,-2.2004468430512087,-1.3428320570266425,-0.8600639544825677,-0.555660846270822
